#		 BLOCK:	 ACTUAL_T:		 T_AVE:			 ERROR:
          90     1.14368     1.13188  0.00246662
          91     1.12598     1.13181  0.00244037
          92     1.15175     1.13203  0.00242344
          93     1.08976     1.13158  0.00243963
          94     1.14491     1.13172   0.0024178
          95     1.15457     1.13196  0.00240428
          96     1.13198     1.13196  0.00237924
          97     1.12979     1.13194  0.00235482
          98     1.11491     1.13176  0.00233718
          99     1.12718     1.13172  0.00231403
         100     1.14053      1.1318  0.00229257
         101      1.1354     1.13184  0.00227015
         102     1.11112     1.13164  0.00225696
         103     1.11595     1.13148  0.00224018
         104     1.12897     1.13146  0.00221877
         105     1.12715     1.13142  0.00219802
         106      1.1082      1.1312  0.00218817
         107     1.12359     1.13113  0.00216888
         108     1.10792     1.13091  0.00215942
         109     1.13386     1.13094  0.00213978
         110     1.14914     1.13111  0.00212671
         111     1.13335     1.13113  0.00210764
         112     1.11124     1.13095  0.00209629
         113      1.1085     1.13075  0.00208714
         114     1.08802     1.13038  0.00210222
         115     1.13474     1.13041  0.00208428
         116     1.13239     1.13043  0.00206638
         117     1.14711     1.13057  0.00205363
         118     1.13001     1.13057  0.00203623
         119     1.15275     1.13076  0.00202763
         120     1.11832     1.13065  0.00201338
         121     1.13193     1.13066  0.00199677
         122     1.14245     1.13076  0.00198274
         123     1.10828     1.13058  0.00197503
         124     1.13653     1.13062  0.00195968
         125     1.11667     1.13051  0.00194718
         126     1.12361     1.13046   0.0019325
         127      1.1055     1.13026  0.00192725
         128     1.17065     1.13058  0.00193785
         129     1.15629     1.13078  0.00193306
         130     1.13561     1.13081  0.00191855
         131     1.12962      1.1308  0.00190392
         132     1.15021     1.13095  0.00189516
         133     1.12285     1.13089  0.00188189
         134     1.11384     1.13076  0.00187214
         135     1.13396     1.13079  0.00185843
         136     1.12115     1.13072  0.00184611
         137     1.10621     1.13054  0.00184128
         138     1.15118     1.13069  0.00183401
         139     1.11224     1.13055  0.00182561
         140     1.08297     1.13021  0.00184394
         141     1.09956        1.13  0.00184363
         142      1.1657     1.13025  0.00184771
         143      1.1119     1.13012  0.00183924
         144     1.13693     1.13017  0.00182708
         145     1.11924     1.13009  0.00181603
         146     1.10593     1.12993  0.00181112
         147     1.13565     1.12997  0.00179922
         148     1.12204     1.12991  0.00178786
         149      1.1201     1.12985  0.00177707
         150     1.12893     1.12984  0.00176523
         151     1.11308     1.12973  0.00175703
         152     1.15061     1.12987  0.00175083
         153     1.11868     1.12979  0.00174091
         154     1.09397     1.12956  0.00174508
         155     1.11811     1.12949  0.00173538
         156     1.13151      1.1295  0.00172431
         157     1.11661     1.12942  0.00171528
         158     1.16019     1.12961  0.00171544
         159     1.14081     1.12968   0.0017061
         160     1.13555     1.12972  0.00169583
         161     1.15848      1.1299  0.00169468
         162      1.1246     1.12986  0.00168453
         163     1.14721     1.12997  0.00167756
         164     1.14467     1.13006  0.00166972
         165     1.13229     1.13007  0.00165966
         166     1.12666     1.13005  0.00164979
         167     1.13685     1.13009  0.00164041
         168     1.11531     1.13001    0.001633
         169     1.12515     1.12998  0.00162359
         170     1.11129     1.12987  0.00161776
         171     1.09629     1.12967  0.00162017
         172      1.1299     1.12967  0.00161076
         173     1.15664     1.12983  0.00160897
         174     1.14739     1.12993  0.00160289
         175      1.0987     1.12975  0.00160363
         176     1.13217     1.12977  0.00159457
         177     1.11341     1.12967  0.00158824
         178     1.11216     1.12957  0.00158236
         179     1.13647     1.12961  0.00157399
         180     1.14214     1.12968  0.00156678
         181     1.14901     1.12979  0.00156176
         182     1.13334     1.12981   0.0015533
         183     1.09725     1.12963  0.00155497
         184     1.15131     1.12975  0.00155098
         185     1.13151     1.12976  0.00154262
         186     1.12144     1.12971  0.00153498
         187     1.12614     1.12969  0.00152689
         188     1.11082     1.12959  0.00152206
         189     1.15556     1.12973   0.0015202
         190     1.12264     1.12969  0.00151266
         191     1.13765     1.12974  0.00150531
         192     1.12827     1.12973  0.00149749
         193     1.12843     1.12972  0.00148975
         194     1.15638     1.12986  0.00148839
         195     1.13705      1.1299  0.00148122
         196     1.11325     1.12981  0.00147609
         197     1.17098     1.13002  0.00148332
         198     1.08089     1.12977  0.00149644
         199     1.11193     1.12968   0.0014916
         200     1.12581     1.12966  0.00148427
         201     1.11668      1.1296  0.00147829
         202     1.14032     1.12965  0.00147192
         203     1.12968     1.12965  0.00146467
         204     1.11487     1.12958  0.00145929
         205     1.12928     1.12958  0.00145217
         206     1.10789     1.12947  0.00144893
         207     1.11093     1.12938  0.00144469
         208     1.12479     1.12936  0.00143792
         209     1.12318     1.12933  0.00143134
         210     1.12553     1.12931  0.00142464
         211     1.11954     1.12927  0.00141864
         212      1.0892     1.12908  0.00142449
         213     1.16526     1.12925  0.00142789
         214     1.13475     1.12927  0.00142145
         215     1.13511      1.1293   0.0014151
         216     1.12584     1.12928  0.00140864
         217     1.10553     1.12917  0.00140639
         218      1.1399     1.12922   0.0014008
         219     1.12433      1.1292  0.00139458
         220      1.1472     1.12928  0.00139064
         221     1.16493     1.12944  0.00139367
         222     1.15921     1.12958  0.00139383
         223     1.13778     1.12962  0.00138806
         224      1.1243     1.12959  0.00138207
         225     1.10238     1.12947  0.00138121
         226     1.13067     1.12948  0.00137511
         227     1.13343     1.12949  0.00136916
         228      1.1571     1.12961   0.0013685
         229     1.14634     1.12969  0.00136447
         230     1.12659     1.12967   0.0013586
         231     1.12804     1.12967  0.00135274
         232     1.11665     1.12961  0.00134807
         233     1.12561     1.12959  0.00134239
         234      1.1548      1.1297  0.00134097
         235     1.14081     1.12975   0.0013361
         236     1.11209     1.12967  0.00133253
         237     1.12877     1.12967  0.00132691
         238     1.13703      1.1297   0.0013217
         239     1.11775     1.12965  0.00131711
         240     1.13598     1.12968  0.00131189
         241     1.13768     1.12971  0.00130687
         242     1.11962     1.12967  0.00130213
         243     1.13698      1.1297  0.00129712
         244     1.09075     1.12954  0.00130159
         245     1.14392      1.1296   0.0012976
         246     1.15241     1.12969  0.00129563
         247     1.16122     1.12982  0.00129666
         248     1.10864     1.12973  0.00129424
         249     1.12877     1.12973  0.00128905
         250     1.12557     1.12971    0.001284
         251     1.12113     1.12968  0.00127934
         252     1.12022     1.12964  0.00127481
         253     1.10158     1.12953  0.00127459
         254     1.11879     1.12949  0.00127028
         255     1.12545     1.12947  0.00126539
         256      1.1153     1.12942  0.00126166
         257     1.13689     1.12945  0.00125709
         258     1.11595     1.12939   0.0012533
         259     1.09216     1.12925  0.00125668
         260     1.12582     1.12924  0.00125191
         261     1.13322     1.12925  0.00124721
         262     1.11764     1.12921  0.00124324
         263      1.1279      1.1292  0.00123852
         264     1.13033     1.12921  0.00123384
         265     1.11033     1.12914  0.00123123
         266      1.1315     1.12914  0.00122664
         267     1.14238     1.12919  0.00122305
         268     1.11897     1.12916  0.00121908
         269      1.1304     1.12916  0.00121455
         270     1.12491     1.12914  0.00121016
         271     1.11609      1.1291  0.00120665
         272     1.14207     1.12914  0.00120316
         273     1.13851     1.12918  0.00119924
         274     1.14809     1.12925  0.00119685
         275     1.14472      1.1293  0.00119382
         276     1.13108     1.12931  0.00118951
         277     1.14854     1.12938  0.00118724
         278     1.15856     1.12948   0.0011876
         279     1.12498     1.12947  0.00118345
         280     1.13259     1.12948  0.00117928
         281     1.14114     1.12952  0.00117581
         282     1.15897     1.12963  0.00117627
         283     1.15078      1.1297  0.00117448
         284     1.12205     1.12967  0.00117066
         285     1.11849     1.12963  0.00116721
         286     1.13214     1.12964  0.00116316
         287     1.16593     1.12977  0.00116596
         288     1.14274     1.12981  0.00116278
         289     1.09552      1.1297  0.00116479
         290      1.1147     1.12964  0.00116192
         291     1.14894     1.12971  0.00115982
         292     1.12443     1.12969  0.00115599
         293     1.12731     1.12968  0.00115207
         294      1.1157     1.12964  0.00114914
         295     1.13342     1.12965  0.00114531
         296     1.13854     1.12968  0.00114184
         297     1.12045     1.12965  0.00113842
         298     1.14535      1.1297  0.00113581
         299     1.08572     1.12955   0.0011415
         300     1.09362     1.12943  0.00114396
