#		 BLOCK:	 ACTUAL_T:		 T_AVE:			 ERROR:
           1     1.17763     1.17763           0
           2     1.08979     1.13371   0.0310566
           3     1.06383     1.11042   0.0281149
           4     1.07867     1.10248   0.0221782
           5     1.07201     1.09639   0.0185611
           6     1.07199     1.09232   0.0159065
           7     1.09498      1.0927   0.0136387
           8     1.04696     1.08698   0.0130775
           9     1.09581     1.08796   0.0116612
          10     1.07465     1.08663   0.0105708
          11     1.08567     1.08654  0.00961017
          12     1.08015     1.08601  0.00882407
          13     1.06851     1.08467  0.00824731
          14     1.04309      1.0817  0.00817552
          15     1.07846     1.08148  0.00763334
          16     1.07611     1.08114  0.00716364
          17     1.08242     1.08122  0.00674264
          18     1.08817     1.08161   0.0063791
          19     1.05539     1.08023  0.00619075
          20     1.05218     1.07882  0.00603798
          21     1.09064     1.07939  0.00577661
          22     1.07049     1.07898  0.00552818
          23     1.07753     1.07892  0.00528818
          24     1.10528     1.08002  0.00518068
          25     1.05951      1.0792    0.005038
          26     1.09223      1.0797  0.00486911
          27     1.10289     1.08056  0.00476391
          28      1.1087     1.08156  0.00469862
          29     1.10506     1.08237  0.00460593
          30     1.08476     1.08245  0.00445308
          31     1.10565      1.0832  0.00437188
          32     1.09809     1.08367  0.00425995
          33     1.10885     1.08443  0.00419865
          34     1.05965      1.0837  0.00413795
          35     1.06344     1.08312     0.00406
          36     1.07533      1.0829  0.00395299
          37       1.098     1.08331  0.00386716
          38     1.09838     1.08371  0.00378565
          39     1.07828     1.08357  0.00369114
          40     1.07106     1.08326  0.00361209
          41     1.06384     1.08278   0.0035549
          42     1.09898     1.08317  0.00349111
          43     1.08782     1.08328  0.00341159
          44     1.08403     1.08329   0.0033341
          45     1.06078     1.08279  0.00329732
          46     1.06555     1.08242  0.00324689
          47     1.09923     1.08278  0.00319745
          48     1.09806      1.0831  0.00314666
          49     1.08851     1.08321  0.00308438
          50     1.07854     1.08311   0.0030241
          51     1.05371     1.08254  0.00301928
          52     1.10473     1.08296  0.00299123
          53     1.08434     1.08299   0.0029349
          54     1.05972     1.08256    0.002912
          55     1.05861     1.08212  0.00289143
          56     1.09311     1.08232  0.00284645
          57     1.06528     1.08202  0.00281216
          58     1.09587     1.08226  0.00277379
          59     1.06083      1.0819  0.00275046
          60     1.07444     1.08177  0.00270742
          61     1.11221     1.08227  0.00270862
          62     1.07927     1.08222  0.00266537
          63     1.04845     1.08169  0.00267642
          64     1.07868     1.08164  0.00263502
          65      1.0872     1.08172  0.00259587
          66     1.05934     1.08139  0.00257859
          67     1.06314     1.08111  0.00255444
          68     1.06194     1.08083  0.00253238
          69     1.06874     1.08066  0.00250174
          70     1.07697      1.0806  0.00246655
          71      1.0758     1.08054  0.00243274
          72      1.0925      1.0807  0.00240462
          73     1.06496     1.08049  0.00238133
          74     1.04859     1.08005  0.00238783
          75      1.1178     1.08056  0.00240844
          76      1.0962     1.08076  0.00238553
          77     1.08276     1.08079  0.00235469
          78     1.08069     1.08079   0.0023245
          79     1.06178     1.08055  0.00230749
          80     1.06495     1.08035  0.00228688
          81      1.0215     1.07963  0.00237125
          82     1.09282     1.07979  0.00234778
          83     1.08402     1.07984  0.00232005
          84     1.08583     1.07991  0.00229353
          85     1.08376     1.07995  0.00226699
          86     1.05853     1.07971  0.00225428
          87      1.0749     1.07965  0.00222905
          88     1.06709     1.07951  0.00220829
          89     1.04311      1.0791  0.00222102
          90      1.0896     1.07922   0.0021994
          91     1.06309     1.07904  0.00218236
          92     1.05995     1.07883  0.00216848
          93     1.08362     1.07888  0.00214577
          94     1.05999     1.07868  0.00213234
          95     1.11647     1.07908  0.00214667
          96     1.06507     1.07893  0.00212927
          97     1.09287     1.07908  0.00211216
          98      1.0661     1.07894  0.00209476
          99     1.09461      1.0791  0.00207956
         100     1.08562     1.07917  0.00205979
         101     1.06902     1.07907  0.00204184
         102     1.08402     1.07912   0.0020224
         103     1.06608     1.07899  0.00200672
         104     1.09245     1.07912  0.00199159
         105     1.10275     1.07934  0.00198531
         106     1.10049     1.07954  0.00197658
         107     1.07272     1.07948  0.00195913
         108     1.09236      1.0796  0.00194461
         109     1.12166     1.07998  0.00196469
         110     1.07656     1.07995  0.00194708
         111     1.08217     1.07997  0.00192964
         112      1.0685     1.07987  0.00191513
         113     1.06267     1.07972  0.00190422
         114     1.07641     1.07969  0.00188774
         115     1.07143     1.07962  0.00187269
         116     1.05997     1.07945  0.00186419
         117     1.09844     1.07961  0.00185531
         118     1.08825     1.07968  0.00184103
         119     1.08688     1.07974  0.00182655
         120     1.09395     1.07986  0.00181517
         121     1.06489     1.07974  0.00180438
         122     1.09433     1.07986  0.00179355
         123     1.04055     1.07954  0.00180721
         124     1.08185     1.07956  0.00179273
         125     1.04551     1.07929  0.00179897
         126     1.07796     1.07927  0.00178472
         127     1.07815     1.07927  0.00177069
         128     1.08854     1.07934  0.00175834
         129     1.08811     1.07941  0.00174602
         130     1.08963     1.07949  0.00173436
         131     1.04635     1.07923  0.00173947
         132     1.08082     1.07924  0.00172633
         133     1.08895     1.07932  0.00171489
         134     1.08315     1.07935  0.00170233
         135     1.10764     1.07956  0.00170257
         136     1.08304     1.07958  0.00169024
         137     1.05029     1.07937  0.00169137
         138     1.08067     1.07938  0.00167914
         139     1.08246      1.0794  0.00166721
         140     1.08057     1.07941  0.00165532
         141     1.06451      1.0793  0.00164695
         142     1.07688     1.07928  0.00163544
         143     1.05775     1.07913  0.00163092
         144     1.04499      1.0789  0.00163675
         145     1.07993      1.0789  0.00162547
         146     1.05151     1.07872  0.00162514
         147     1.05836     1.07858  0.00161997
         148     1.09973     1.07872  0.00161532
         149     1.07152     1.07867   0.0016052
         150     1.08819     1.07874  0.00159575
         151     1.08908      1.0788  0.00158665
         152     1.07697     1.07879  0.00157626
         153     1.09033     1.07887  0.00156776
         154     1.09348     1.07896  0.00156045
         155     1.09349     1.07906   0.0015532
         156     1.07413     1.07902  0.00154356
         157     1.11883     1.07928  0.00155441
         158     1.07568     1.07926  0.00154474
         159     1.05762     1.07912  0.00154101
         160     1.08869     1.07918  0.00153254
         161     1.07389     1.07915  0.00152337
         162      1.0741     1.07912  0.00151428
         163     1.07369     1.07908  0.00150536
         164     1.07417     1.07905  0.00149648
         165     1.09141     1.07913  0.00148928
         166     1.08956     1.07919  0.00148164
         167     1.07539     1.07917  0.00147294
         168     1.08426      1.0792  0.00146448
         169      1.0712     1.07915  0.00145658
         170     1.05803     1.07903  0.00145331
         171     1.08152     1.07904  0.00144488
         172      1.0619     1.07894  0.00143991
         173     1.06079     1.07884  0.00143541
         174     1.09202     1.07891  0.00142916
         175     1.07403     1.07888  0.00142126
         176     1.07244     1.07885  0.00141366
         177     1.06548     1.07877  0.00140769
         178     1.06494     1.07869  0.00140192
         179     1.12028     1.07893  0.00141321
         180     1.10244     1.07906  0.00141138
         181     1.09143     1.07912  0.00140524
         182     1.06093     1.07902  0.00140107
         183     1.11076      1.0792  0.00140411
         184     1.08689     1.07924   0.0013971
         185     1.07917     1.07924  0.00138955
         186      1.0574     1.07912  0.00138703
         187      1.0863     1.07916  0.00138014
         188     1.07515     1.07914  0.00137296
         189     1.04812     1.07898  0.00137547
         190      1.0643      1.0789   0.0013704
         191     1.08984     1.07896  0.00136442
         192     1.11829     1.07916  0.00137261
         193     1.06689      1.0791  0.00136697
         194     1.10794     1.07925  0.00136798
         195     1.08956      1.0793  0.00136199
         196      1.0654     1.07923  0.00135689
         197      1.0846     1.07925  0.00135027
         198     1.06486     1.07918  0.00134541
         199     1.07438     1.07916  0.00133887
         200     1.10323     1.07928  0.00133757
         201     1.09593     1.07936  0.00133348
         202     1.06329     1.07928  0.00132925
         203     1.07333     1.07925  0.00132303
         204     1.08201     1.07927  0.00131661
         205     1.07795     1.07926   0.0013102
         206     1.09147     1.07932  0.00130518
         207     1.08562     1.07935  0.00129923
         208     1.09277     1.07941  0.00129459
         209     1.06807     1.07936  0.00128953
         210     1.08081     1.07937  0.00128341
         211     1.07622     1.07935  0.00127741
         212      1.1005     1.07945  0.00127528
         213     1.08271     1.07947  0.00126938
         214     1.10138     1.07957  0.00126758
         215     1.06582      1.0795  0.00126329
         216     1.06141     1.07942  0.00126022
         217      1.0715     1.07938  0.00125494
         218     1.05662     1.07928  0.00125352
         219     1.05972     1.07919  0.00125097
         220     1.08624     1.07922   0.0012457
         221     1.09838     1.07931  0.00124307
         222     1.10833     1.07944  0.00124433
         223     1.10533     1.07956  0.00124415
         224     1.06917     1.07951  0.00123946
         225     1.07285     1.07948   0.0012343
         226     1.11275     1.07963  0.00123759
         227     1.05485     1.07952  0.00123695
         228     1.07506      1.0795  0.00123168
         229     1.09603     1.07957  0.00122841
         230     1.06693     1.07952   0.0012243
         231     1.05911     1.07943  0.00122218
         232     1.06914     1.07938  0.00121772
         233     1.09155     1.07944  0.00121361
         234     1.11837      1.0796  0.00121978
         235     1.09363     1.07966  0.00121605
         236     1.08303     1.07968  0.00121098
         237     1.09118     1.07972  0.00120684
         238     1.06789     1.07967  0.00120279
         239     1.09512     1.07974   0.0011995
         240     1.11133     1.07987   0.0012017
         241      1.0919     1.07992  0.00119775
         242     1.08994     1.07996  0.00119351
         243     1.06441      1.0799  0.00119032
         244     1.07419     1.07987  0.00118567
         245      1.0278     1.07966  0.00119973
         246     1.08088     1.07967  0.00119486
         247     1.05965     1.07959  0.00119277
         248     1.00995     1.07931  0.00122056
         249     1.08006     1.07931  0.00121566
         250      1.1031      1.0794  0.00121452
         251     1.09204     1.07945  0.00121072
         252     1.08184     1.07946  0.00120596
         253     1.08623     1.07949  0.00120149
         254     1.08887     1.07953  0.00119732
         255     1.09804      1.0796  0.00119483
         256     1.07679     1.07959  0.00119021
         257     1.08779     1.07962  0.00118601
         258     1.07562     1.07961  0.00118151
         259     1.04187     1.07946   0.0011859
         260     1.10847     1.07957  0.00118657
         261     1.06447     1.07951  0.00118344
         262     1.09452     1.07957   0.0011803
         263      1.0808     1.07958  0.00117582
         264     1.06914     1.07954  0.00117204
         265     1.06816     1.07949   0.0011684
         266      1.0693     1.07945  0.00116463
         267     1.09137      1.0795  0.00116113
         268     1.06433     1.07944  0.00115817
         269     1.08757     1.07947  0.00115426
         270     1.10115     1.07955  0.00115278
         271     1.12554     1.07972  0.00116095
         272     1.05555     1.07963  0.00116008
         273     1.07965     1.07963  0.00115583
         274     1.07196     1.07961  0.00115195
         275     1.08294     1.07962  0.00114782
         276     1.10472     1.07971  0.00114726
         277     1.09042     1.07975  0.00114377
         278     1.09672     1.07981  0.00114128
         279     1.06854     1.07977  0.00113791
         280     1.04187     1.07963  0.00114187
         281     1.07905     1.07963   0.0011378
         282     1.05359     1.07954  0.00113751
         283     1.05121     1.07944  0.00113789
         284     1.04466     1.07932  0.00114045
         285     1.11431     1.07944  0.00114304
         286     1.08767     1.07947   0.0011394
         287     1.08592     1.07949  0.00113566
         288     1.07802     1.07948  0.00113172
         289     1.08965     1.07952  0.00112836
         290     1.05657     1.07944  0.00112724
         291     1.06936     1.07941  0.00112389
         292     1.08214     1.07942  0.00112008
         293     1.06435     1.07936  0.00111744
         294     1.07061     1.07933  0.00111404
         295      1.0685      1.0793  0.00111087
         296     1.07825     1.07929  0.00110712
         297     1.06967     1.07926  0.00110386
         298     1.07069     1.07923  0.00110054
         299     1.09641     1.07929  0.00109835
         300     1.07666     1.07928  0.00109473
