#		 BLOCK:	 ACTUAL_T:		 T_AVE:			 ERROR:
         178     1.13146     1.12241  0.00164065
         179     1.12951     1.12245  0.00163196
         180     1.11839     1.12243  0.00162305
         181     1.12355     1.12243   0.0016141
         182     1.11332     1.12238  0.00160601
         183     1.12637      1.1224  0.00159738
         184     1.10439     1.12231  0.00159169
         185      1.1042     1.12221   0.0015861
         186     1.12808     1.12224  0.00157788
         187     1.15319      1.1224   0.0015781
         188     1.08374      1.1222  0.00158305
         189     1.12997     1.12224  0.00157521
         190     1.15467     1.12241  0.00157614
         191     1.13879      1.1225  0.00157022
         192      1.1054     1.12241  0.00156456
         193     1.11018     1.12234  0.00155774
         194     1.14775     1.12247   0.0015552
         195     1.12153     1.12247  0.00154724
         196     1.13738     1.12255  0.00154121
         197     1.09827     1.12242  0.00153831
         198     1.11318     1.12238  0.00153124
         199     1.10287     1.12228  0.00152668
         200      1.1049     1.12219  0.00152152
         201     1.13726     1.12227   0.0015158
         202      1.1374     1.12234  0.00151014
         203     1.11805     1.12232  0.00150285
         204     1.11292     1.12227  0.00149619
         205     1.05964     1.12197  0.00151977
         206     1.10846      1.1219  0.00151381
         207     1.12855     1.12193  0.00150684
         208     1.10763     1.12187  0.00150116
         209     1.12405     1.12188  0.00149401
         210     1.12674      1.1219  0.00148708
         211     1.14991     1.12203  0.00148595
         212     1.11869     1.12202  0.00147902
         213     1.14522     1.12213  0.00147608
         214     1.10621     1.12205  0.00147106
         215     1.13492     1.12211  0.00146543
         216     1.11078     1.12206  0.00145958
         217     1.11356     1.12202  0.00145338
         218     1.12453     1.12203  0.00144676
         219     1.13739      1.1221  0.00144185
         220     1.11802     1.12208  0.00143542
         221     1.13496     1.12214  0.00143011
         222     1.13483      1.1222  0.00142481
         223     1.14142     1.12228  0.00142102
         224     1.13004     1.12232   0.0014151
         225     1.11457     1.12228  0.00140923
         226     1.09978     1.12218  0.00140651
         227     1.11553     1.12216  0.00140062
         228     1.12499     1.12217  0.00139453
         229     1.14412     1.12226  0.00139173
         230     1.13373     1.12231  0.00138657
         231     1.11855      1.1223  0.00138067
         232      1.0935     1.12217  0.00138028
         233     1.11761     1.12215   0.0013745
         234     1.12684     1.12217  0.00136877
         235     1.12747      1.1222  0.00136313
         236       1.132     1.12224  0.00135799
         237     1.13092     1.12227  0.00135275
         238     1.11488     1.12224  0.00134742
         239      1.1119      1.1222  0.00134248
         240     1.12855     1.12223  0.00133715
         241     1.12657     1.12224  0.00133172
         242     1.10932     1.12219  0.00132729
         243     1.12757     1.12221  0.00132201
         244     1.15948     1.12237  0.00132539
         245     1.11815     1.12235  0.00132009
         246     1.11467     1.12232  0.00131509
         247     1.12868     1.12234  0.00131002
         248     1.09593     1.12224  0.00130906
         249     1.10902     1.12218  0.00130488
         250      1.1123     1.12214  0.00130026
         251     1.08236     1.12199   0.0013047
         252     1.08594     1.12184  0.00130734
         253       1.109     1.12179  0.00130316
         254     1.12801     1.12182  0.00129826
         255     1.16176     1.12197  0.00130259
         256     1.13407     1.12202  0.00129835
         257     1.09319     1.12191  0.00129814
         258     1.12527     1.12192  0.00129317
         259      1.0828     1.12177  0.00129697
         260     1.13043      1.1218  0.00129241
         261      1.1354     1.12186  0.00128851
         262     1.10521     1.12179  0.00128516
         263     1.13389     1.12184  0.00128109
         264     1.09545     1.12174  0.00128014
         265     1.13674     1.12179  0.00127656
         266      1.1257     1.12181  0.00127184
         267     1.14849     1.12191    0.001271
         268     1.13155     1.12195  0.00126676
         269     1.14077     1.12202  0.00126399
         270     1.11765       1.122  0.00125941
         271     1.11808     1.12198  0.00125484
         272     1.11228     1.12195  0.00125074
         273     1.12353     1.12195  0.00124617
         274     1.15236     1.12207  0.00124655
         275     1.13093      1.1221  0.00124243
         276     1.08154     1.12195  0.00124659
         277     1.11518     1.12193  0.00124233
         278     1.14331       1.122  0.00124024
         279     1.09563     1.12191  0.00123939
         280     1.10997     1.12187   0.0012357
         281     1.14738     1.12196  0.00123463
         282     1.16045     1.12209  0.00123778
         283     1.12035     1.12209  0.00123342
         284     1.13601     1.12214  0.00123005
         285     1.11156      1.1221   0.0012263
         286     1.12487     1.12211  0.00122205
         287     1.15167     1.12221  0.00122212
         288     1.10654     1.12216  0.00121909
         289     1.14473     1.12224  0.00121737
         290     1.11368     1.12221  0.00121353
         291     1.10662     1.12215  0.00121054
         292     1.10335     1.12209  0.00120811
         293     1.11338     1.12206  0.00120435
         294     1.12873     1.12208  0.00120046
         295     1.12856      1.1221   0.0011966
         296     1.11943     1.12209  0.00119259
         297      1.1254     1.12211  0.00118862
         298     1.11331     1.12208    0.001185
         299     1.11203     1.12204  0.00118151
         300      1.1237     1.12205  0.00117759
