#	 N_BLOCK:	ACCEPTANCE:
           1    0.341258
           2    0.341282
           3    0.341213
           4    0.341154
           5    0.340967
           6     0.34097
           7    0.340935
           8    0.340928
           9    0.340965
          10    0.340971
          11    0.340951
          12    0.341016
          13    0.341006
          14    0.341003
          15    0.341042
          16    0.341094
          17    0.341105
          18    0.341061
          19    0.341079
          20    0.341067
          21    0.341124
          22    0.341146
          23    0.341147
          24    0.341066
          25    0.341038
          26    0.341026
          27    0.341034
          28    0.341081
          29    0.341085
          30    0.341107
          31    0.341077
          32    0.341073
          33    0.341064
          34    0.341036
          35     0.34105
          36    0.341059
          37    0.341046
          38    0.341032
          39    0.341032
          40    0.341051
          41    0.341072
          42    0.341062
          43    0.341059
          44    0.341063
          45    0.341075
          46    0.341064
          47    0.341073
          48    0.341076
          49     0.34108
          50    0.341086
