#	 N_BLOCK:	ACCEPTANCE:
           1    0.541394
           2     0.54118
           3    0.541313
           4    0.541269
           5    0.541243
           6    0.541404
           7     0.54137
           8    0.541275
           9    0.541188
          10    0.541217
          11    0.541222
          12    0.541253
          13    0.541236
          14    0.541242
          15    0.541249
          16    0.541223
          17    0.541254
          18    0.541251
          19    0.541258
          20    0.541275
          21    0.541298
          22    0.541316
          23    0.541329
          24     0.54133
          25    0.541329
          26    0.541336
          27    0.541337
          28    0.541361
          29    0.541344
          30    0.541348
          31    0.541353
          32     0.54137
          33    0.541404
          34    0.541417
          35    0.541416
          36    0.541433
          37    0.541419
          38    0.541414
          39     0.54142
          40    0.541434
          41    0.541437
          42    0.541446
          43    0.541446
          44    0.541455
          45     0.54146
          46    0.541459
          47    0.541469
          48    0.541482
          49    0.541487
          50     0.54149
