#	 N_BLOCK:	ACCEPTANCE:
           1     0.66689
           2    0.666953
           3    0.666931
           4    0.666931
           5     0.66695
           6    0.667027
           7    0.667012
           8    0.666974
           9    0.666949
          10    0.667004
          11    0.666993
          12    0.666985
          13    0.667032
          14    0.667053
          15     0.66708
          16    0.667077
          17    0.667092
          18    0.667086
          19    0.667089
          20    0.667084
          21     0.66711
          22    0.667142
          23    0.667148
          24    0.667134
          25    0.667111
          26     0.66712
          27    0.667113
          28    0.667107
          29    0.667107
          30    0.667099
          31    0.667097
          32    0.667107
          33    0.667118
          34    0.667116
          35    0.667112
          36    0.667116
          37    0.667112
          38    0.667105
          39    0.667118
          40    0.667128
          41    0.667135
          42    0.667134
          43    0.667137
          44    0.667125
          45    0.667126
          46     0.66712
          47     0.66713
          48    0.667132
          49    0.667146
          50    0.667152
