#	 N_BLOCK:	ACCEPTANCE:
           1    0.587613
           2     0.58743
           3      0.5875
           4     0.58751
           5    0.587543
           6    0.587591
           7    0.587564
           8    0.587515
           9    0.587489
          10    0.587488
          11    0.587463
          12    0.587497
          13    0.587494
          14    0.587496
          15    0.587507
          16    0.587492
          17    0.587497
          18    0.587453
          19    0.587434
          20    0.587448
          21     0.58744
          22    0.587463
          23    0.587481
          24    0.587483
          25     0.58747
          26    0.587475
          27    0.587461
          28    0.587468
          29    0.587455
          30    0.587457
          31    0.587464
          32    0.587475
          33    0.587488
          34     0.58748
          35     0.58749
          36    0.587487
          37    0.587473
          38    0.587475
          39    0.587486
          40    0.587507
          41    0.587507
          42    0.587514
          43    0.587522
          44      0.5875
          45    0.587507
          46    0.587509
          47    0.587521
          48    0.587529
          49    0.587526
          50    0.587529
