#	 N_BLOCK:	ACCEPTANCE:
           1    0.490859
           2    0.491114
           3    0.491134
           4    0.490792
           5    0.490783
           6    0.490775
           7    0.490696
           8    0.490622
           9    0.490613
          10    0.490602
          11    0.490503
          12    0.490544
          13     0.49051
          14    0.490518
          15    0.490512
          16    0.490461
          17    0.490466
          18    0.490464
          19     0.49048
          20    0.490524
          21     0.49057
          22    0.490581
          23    0.490607
          24    0.490571
          25    0.490557
          26    0.490576
          27    0.490594
          28    0.490614
          29    0.490618
          30    0.490621
          31    0.490612
          32    0.490627
          33    0.490652
          34    0.490655
          35    0.490674
          36    0.490688
          37    0.490665
          38    0.490675
          39    0.490681
          40    0.490687
          41    0.490694
          42     0.49069
          43    0.490692
          44    0.490683
          45    0.490689
          46     0.49069
          47    0.490695
          48    0.490709
          49    0.490717
          50    0.490724
