#	 N_BLOCK:	ACCEPTANCE:
           1    0.545796
           2    0.545758
           3    0.545622
           4    0.545607
           5    0.545614
           6    0.545698
           7    0.545623
           8    0.545562
           9     0.54546
          10    0.545482
          11    0.545494
          12    0.545526
          13    0.545493
          14      0.5455
          15    0.545492
          16    0.545449
          17    0.545455
          18    0.545437
          19    0.545425
          20    0.545453
          21    0.545483
          22    0.545498
          23    0.545512
          24    0.545505
          25    0.545506
          26    0.545517
          27    0.545495
          28    0.545517
          29    0.545491
          30      0.5455
          31    0.545508
          32     0.54553
          33    0.545559
          34    0.545555
          35    0.545568
          36    0.545579
          37    0.545571
          38    0.545566
          39    0.545579
          40    0.545602
          41    0.545599
          42    0.545613
          43    0.545621
          44     0.54561
          45    0.545609
          46    0.545603
          47    0.545617
          48    0.545635
          49    0.545638
          50    0.545649
