#	 N_BLOCK:	ACCEPTANCE:
           1     0.63586
           2    0.635877
           3    0.635846
           4    0.635843
           5    0.635803
           6    0.635855
           7    0.635855
           8    0.635773
           9    0.635775
          10    0.635841
          11     0.63582
          12    0.635848
          13    0.635845
          14    0.635858
          15    0.635856
          16    0.635843
          17    0.635842
          18    0.635845
          19    0.635817
          20    0.635822
          21    0.635838
          22    0.635865
          23     0.63588
          24    0.635862
          25    0.635853
          26    0.635862
          27    0.635855
          28     0.63586
          29    0.635874
          30    0.635866
          31    0.635876
          32    0.635885
          33    0.635889
          34    0.635886
          35     0.63588
          36    0.635884
          37    0.635882
          38    0.635878
          39    0.635883
          40    0.635895
          41    0.635895
          42    0.635895
          43    0.635892
          44    0.635878
          45     0.63588
          46    0.635877
          47    0.635883
          48    0.635887
          49    0.635894
          50    0.635895
