#	 N_BLOCK:	ACCEPTANCE:
           1    0.186305
           2     0.18633
           3    0.186612
           4    0.186716
           5    0.187017
           6    0.187137
           7     0.18729
           8    0.187189
           9    0.187178
          10     0.18733
          11    0.187246
          12    0.187236
          13    0.187196
          14    0.187201
          15    0.187273
          16    0.187153
          17    0.187125
          18    0.187128
          19    0.187171
          20    0.187111
          21    0.187176
          22    0.187174
          23    0.187193
          24      0.1872
          25    0.187222
          26     0.18719
          27    0.187249
          28    0.187272
          29     0.18726
          30    0.187309
          31    0.187355
          32    0.187309
          33    0.187299
          34    0.187298
          35    0.187311
          36    0.187349
          37     0.18737
          38    0.187362
          39    0.187356
          40    0.187372
          41    0.187359
          42    0.187382
          43    0.187412
          44    0.187404
          45    0.187413
          46    0.187438
          47    0.187435
          48    0.187438
          49    0.187454
          50    0.187445
