#	 N_BLOCK:	ACCEPTANCE:
           1    0.602295
           2    0.602192
           3    0.602197
           4    0.602088
           5    0.601981
           6    0.602094
           7    0.602096
           8    0.602054
           9     0.60199
          10    0.602058
          11    0.602025
          12    0.602068
          13    0.602087
          14    0.602073
          15    0.602098
          16    0.602096
          17    0.602087
          18    0.602104
          19     0.60208
          20    0.602095
          21    0.602104
          22    0.602134
          23    0.602146
          24    0.602136
          25    0.602132
          26    0.602125
          27     0.60213
          28    0.602136
          29    0.602139
          30    0.602146
          31    0.602139
          32    0.602149
          33    0.602162
          34    0.602172
          35    0.602175
          36    0.602178
          37    0.602172
          38    0.602165
          39    0.602178
          40    0.602187
          41    0.602187
          42    0.602203
          43    0.602206
          44    0.602192
          45    0.602198
          46    0.602189
          47    0.602204
          48    0.602216
          49    0.602216
          50    0.602219
