#	 N_BLOCK:	ACCEPTANCE:
           1   0.0151042
           2   0.0148703
           3   0.0145359
           4    0.013961
           5   0.0137817
           6   0.0139004
           7   0.0138292
           8   0.0138542
           9   0.0137294
          10   0.0137607
          11   0.0137841
          12   0.0137203
          13   0.0137037
          14    0.013639
          15   0.0136055
          16   0.0135819
          17   0.0136136
          18   0.0135499
          19   0.0134651
          20   0.0134954
          21   0.0134288
          22   0.0134882
          23   0.0134865
          24   0.0134854
          25   0.0134622
          26   0.0134149
          27   0.0133759
          28    0.013448
          29   0.0134291
          30   0.0134358
          31   0.0134687
          32   0.0134809
          33   0.0134672
          34   0.0135051
          35   0.0134856
          36   0.0135061
          37    0.013526
          38   0.0135376
          39   0.0135864
          40   0.0135811
          41   0.0135875
          42   0.0135882
          43   0.0136416
          44   0.0136237
          45    0.013624
          46   0.0136102
          47    0.013589
          48   0.0135886
          49   0.0135931
          50   0.0135966
