#	 N_BLOCK:	ACCEPTANCE:
           1    0.564417
           2    0.563806
           3    0.563768
           4    0.563615
           5     0.56364
           6    0.563722
           7    0.563602
           8    0.563554
           9    0.563527
          10    0.563588
          11    0.563583
          12    0.563584
          13    0.563555
          14    0.563537
          15    0.563548
          16    0.563476
          17     0.56351
          18    0.563495
          19    0.563485
          20    0.563485
          21    0.563481
          22    0.563503
          23    0.563506
          24    0.563487
          25    0.563489
          26    0.563502
          27    0.563487
          28      0.5635
          29    0.563484
          30    0.563483
          31    0.563478
          32     0.56349
          33    0.563512
          34    0.563507
          35    0.563502
          36    0.563522
          37    0.563505
          38    0.563511
          39     0.56351
          40    0.563533
          41     0.56354
          42    0.563537
          43    0.563542
          44    0.563539
          45    0.563535
          46    0.563544
          47    0.563565
          48    0.563577
          49    0.563578
          50    0.563575
