#	 N_BLOCK:	ACCEPTANCE:
           1    0.302415
           2    0.302983
           3    0.302388
           4    0.302409
           5     0.30237
           6    0.302292
           7    0.302365
           8    0.302482
           9    0.302536
          10    0.302572
          11    0.302566
          12     0.30261
          13    0.302636
          14    0.302727
          15    0.302681
          16    0.302701
          17    0.302663
          18    0.302615
          19    0.302652
          20    0.302671
          21    0.302739
          22    0.302746
          23    0.302708
          24    0.302675
          25    0.302675
          26    0.302685
          27    0.302663
          28     0.30271
          29    0.302723
          30    0.302779
          31    0.302746
          32    0.302745
          33    0.302723
          34    0.302716
          35     0.30273
          36    0.302719
          37    0.302729
          38    0.302696
          39    0.302689
          40     0.30269
          41    0.302663
          42    0.302664
          43    0.302677
          44    0.302662
          45    0.302682
          46    0.302688
          47    0.302688
          48    0.302684
          49    0.302718
          50    0.302721
