#	 N_BLOCK:	ACCEPTANCE:
           1     0.17727
           2    0.177899
           3    0.178136
           4    0.177531
           5    0.177762
           6    0.177861
           7    0.178174
           8    0.178152
           9    0.178274
          10     0.17838
          11     0.17835
          12    0.178387
          13    0.178329
          14    0.178276
          15    0.178378
          16    0.178298
          17      0.1782
          18    0.178245
          19    0.178213
          20    0.178122
          21    0.178222
          22    0.178199
          23    0.178161
          24    0.178126
          25    0.178191
          26    0.178192
          27    0.178245
          28    0.178305
          29    0.178245
          30    0.178304
          31     0.17835
          32    0.178316
          33     0.17832
          34    0.178304
          35     0.17827
          36    0.178314
          37    0.178338
          38    0.178335
          39    0.178352
          40    0.178369
          41     0.17838
          42    0.178381
          43    0.178389
          44    0.178379
          45    0.178395
          46     0.17841
          47    0.178412
          48    0.178403
          49    0.178417
          50     0.17842
