#	 N_BLOCK:	ACCEPTANCE:
           1    0.367574
           2    0.368274
           3    0.368323
           4    0.368456
           5    0.368299
           6    0.368334
           7    0.368342
           8     0.36828
           9    0.368296
          10      0.3683
          11    0.368321
          12    0.368359
          13    0.368435
          14    0.368425
          15    0.368459
          16    0.368497
          17    0.368514
          18    0.368423
          19    0.368467
          20    0.368471
          21    0.368489
          22    0.368481
          23    0.368489
          24    0.368417
          25    0.368413
          26    0.368389
          27    0.368393
          28    0.368415
          29    0.368393
          30     0.36838
          31    0.368339
          32    0.368333
          33    0.368354
          34    0.368357
          35    0.368386
          36    0.368393
          37    0.368408
          38    0.368395
          39    0.368401
          40    0.368404
          41    0.368392
          42    0.368387
          43    0.368395
          44    0.368387
          45    0.368392
          46     0.36839
          47    0.368389
          48    0.368406
          49     0.36842
          50    0.368414
