#	 N_BLOCK:	ACCEPTANCE:
           1    0.177238
           2    0.177718
           3    0.177747
           4    0.177631
           5    0.177814
           6    0.177912
           7    0.177961
           8    0.177967
           9    0.178159
          10    0.178165
          11    0.178101
          12    0.178118
          13    0.178018
          14    0.178053
          15    0.178085
          16    0.178101
          17    0.178024
          18    0.178044
          19    0.178014
          20    0.177985
          21    0.178072
          22    0.178103
          23    0.178067
          24    0.177994
          25    0.178053
          26    0.178043
          27     0.17806
          28    0.178042
          29     0.17805
          30    0.178088
          31    0.178116
          32    0.178091
          33    0.178043
          34    0.178028
          35    0.178039
          36    0.178033
          37    0.178028
          38    0.178025
          39    0.178058
          40    0.178062
          41    0.178043
          42    0.178093
          43    0.178094
          44    0.178102
          45    0.178132
          46    0.178134
          47    0.178147
          48    0.178142
          49    0.178165
          50    0.178152
