#	 N_BLOCK:	ACCEPTANCE:
           1    0.526112
           2    0.525884
           3    0.525651
           4    0.525544
           5    0.525441
           6     0.52551
           7     0.52551
           8    0.525482
           9    0.525434
          10     0.52549
          11    0.525489
          12    0.525534
          13    0.525498
          14     0.52544
          15    0.525434
          16    0.525434
          17    0.525456
          18    0.525454
          19    0.525466
          20     0.52548
          21    0.525516
          22    0.525501
          23    0.525536
          24    0.525553
          25    0.525532
          26    0.525537
          27    0.525534
          28    0.525565
          29    0.525577
          30    0.525583
          31    0.525565
          32    0.525589
          33      0.5256
          34    0.525601
          35    0.525587
          36    0.525593
          37    0.525587
          38    0.525602
          39    0.525605
          40    0.525619
          41     0.52562
          42    0.525619
          43    0.525611
          44    0.525609
          45    0.525619
          46    0.525625
          47    0.525633
          48    0.525644
          49     0.52566
          50    0.525656
