#	 N_BLOCK:	ACCEPTANCE:
           1   0.0770092
           2    0.075831
           3    0.076335
           4   0.0758781
           5   0.0754369
           6   0.0754785
           7   0.0753446
           8   0.0751015
           9   0.0750557
          10    0.075061
          11   0.0748193
          12   0.0745414
          13   0.0743287
          14   0.0742367
          15   0.0741546
          16   0.0741392
          17   0.0739939
          18   0.0740452
          19   0.0739447
          20   0.0739751
          21   0.0739884
          22   0.0740825
          23    0.074076
          24    0.074051
          25   0.0740848
          26   0.0741201
          27    0.074205
          28   0.0742045
          29   0.0741845
          30   0.0742018
          31   0.0743185
          32    0.074337
          33   0.0743408
          34   0.0743457
          35   0.0743215
          36   0.0743657
          37   0.0743383
          38   0.0743681
          39    0.074429
          40   0.0744775
          41   0.0744898
          42   0.0744982
          43   0.0745396
          44   0.0745441
          45   0.0745624
          46   0.0746351
          47   0.0746394
          48   0.0746503
          49   0.0746765
          50   0.0747044
