#	 N_BLOCK:	ACCEPTANCE:
           1    2.64e-05
           2    1.62e-05
           3 1.17333e-05
           4     9.4e-06
           5    7.92e-06
           6 2.16667e-05
           7 1.89143e-05
           8   1.665e-05
           9 3.54222e-05
          10   4.668e-05
          11 4.27636e-05
          12    3.93e-05
          13 5.50154e-05
          14 5.11429e-05
          15 4.89067e-05
          16   6.675e-05
          17 7.39765e-05
          18 7.15778e-05
          19 7.50947e-05
          20   7.146e-05
          21 6.82667e-05
          22 6.51636e-05
          23    6.36e-05
          24   6.785e-05
          25  6.5152e-05
          26 6.26615e-05
          27 6.16148e-05
          28 6.09714e-05
          29 5.94069e-05
          30 6.60267e-05
          31 6.62323e-05
          32 6.70375e-05
          33 6.78061e-05
          34 6.60941e-05
          35 6.43657e-05
          36 6.51556e-05
          37 6.46378e-05
          38 6.77579e-05
          39 7.15385e-05
          40   7.629e-05
          41 7.44585e-05
          42 7.29714e-05
          43 7.13953e-05
          44 7.26818e-05
          45 7.11022e-05
          46 7.03043e-05
          47 6.88255e-05
          48   6.745e-05
          49 6.62204e-05
          50  6.4896e-05
