#	 N_BLOCK:	ACCEPTANCE:
           1     0.63104
           2    0.630738
           3    0.630759
           4    0.630685
           5    0.630667
           6     0.63072
           7    0.630722
           8     0.63063
           9    0.630638
          10    0.630675
          11     0.63065
          12    0.630659
          13    0.630659
          14    0.630673
          15    0.630672
          16    0.630675
          17    0.630673
          18    0.630682
          19    0.630663
          20    0.630682
          21    0.630693
          22    0.630731
          23     0.63074
          24    0.630719
          25     0.63071
          26    0.630717
          27    0.630713
          28    0.630706
          29    0.630708
          30    0.630706
          31    0.630712
          32    0.630719
          33    0.630724
          34     0.63072
          35    0.630712
          36    0.630716
          37    0.630712
          38    0.630704
          39    0.630706
          40    0.630719
          41    0.630729
          42     0.63073
          43    0.630727
          44    0.630709
          45    0.630707
          46    0.630705
          47    0.630714
          48    0.630726
          49    0.630731
          50     0.63073
