#	 N_BLOCK:	ACCEPTANCE:
           1    0.660202
           2    0.660328
           3    0.660507
           4    0.660506
           5    0.660482
           6    0.660631
           7    0.660614
           8     0.66061
           9    0.660568
          10    0.660612
          11    0.660594
          12    0.660612
          13    0.660655
          14    0.660653
          15    0.660683
          16    0.660696
          17    0.660716
          18    0.660721
          19    0.660741
          20    0.660739
          21     0.66076
          22    0.660787
          23    0.660794
          24    0.660772
          25     0.66075
          26    0.660749
          27    0.660743
          28    0.660748
          29    0.660753
          30    0.660755
          31    0.660751
          32    0.660765
          33    0.660774
          34     0.66077
          35    0.660764
          36     0.66077
          37    0.660772
          38    0.660764
          39    0.660776
          40    0.660789
          41    0.660795
          42    0.660792
          43    0.660785
          44    0.660774
          45    0.660775
          46     0.66078
          47    0.660796
          48    0.660799
          49    0.660808
          50    0.660811
