#	 N_BLOCK:	ACCEPTANCE:
           1     7.2e-06
           2     3.6e-06
           3 2.13333e-05
           4     1.6e-05
           5    1.28e-05
           6 1.06667e-05
           7 9.14286e-06
           8    8.05e-06
           9 1.55111e-05
          10   1.396e-05
          11 1.26909e-05
          12 1.16333e-05
          13    1.12e-05
          14    1.04e-05
          15 9.89333e-06
          16   9.275e-06
          17 8.96471e-06
          18 8.48889e-06
          19 1.08421e-05
          20    1.03e-05
          21 9.88571e-06
          22 9.43636e-06
          23 9.02609e-06
          24       9e-06
          25    8.64e-06
          26 8.30769e-06
          27  9.4963e-06
          28 9.15714e-06
          29 8.84138e-06
          30 1.04667e-05
          31  1.0129e-05
          32       1e-05
          33 9.70909e-06
          34 9.42353e-06
          35 9.21143e-06
          36 1.00667e-05
          37 9.87027e-06
          38 9.65263e-06
          39 9.41538e-06
          40     9.2e-06
          41 8.97561e-06
          42 9.45714e-06
          43 9.25581e-06
          44 9.15455e-06
          45 8.95111e-06
          46 8.78261e-06
          47 8.60426e-06
          48   8.425e-06
          49 8.27755e-06
          50   8.112e-06
