#	 N_BLOCK:	ACCEPTANCE:
           1    0.656243
           2    0.656355
           3    0.656451
           4     0.65638
           5    0.656308
           6    0.656399
           7    0.656374
           8    0.656368
           9    0.656335
          10    0.656388
          11    0.656395
          12    0.656387
          13    0.656398
          14    0.656389
          15    0.656405
          16    0.656395
          17    0.656408
          18    0.656395
          19    0.656384
          20    0.656357
          21    0.656358
          22     0.65639
          23    0.656395
          24    0.656369
          25    0.656344
          26    0.656335
          27    0.656332
          28    0.656339
          29    0.656343
          30    0.656334
          31    0.656331
          32    0.656343
          33    0.656343
          34    0.656337
          35    0.656333
          36     0.65633
          37    0.656315
          38    0.656313
          39    0.656322
          40    0.656337
          41    0.656341
          42    0.656329
          43    0.656324
          44    0.656307
          45    0.656311
          46    0.656312
          47    0.656323
          48    0.656331
          49    0.656339
          50    0.656343
