#	 N_BLOCK:	ACCEPTANCE:
           1    0.671102
           2    0.671058
           3    0.671175
           4    0.671128
           5    0.671107
           6    0.671184
           7    0.671154
           8    0.671135
           9    0.671133
          10    0.671166
          11    0.671145
          12    0.671152
          13    0.671222
          14    0.671265
          15    0.671286
          16    0.671286
          17    0.671295
          18     0.67129
          19    0.671296
          20    0.671299
          21    0.671321
          22    0.671356
          23    0.671362
          24    0.671345
          25    0.671324
          26    0.671335
          27    0.671335
          28    0.671328
          29    0.671335
          30    0.671317
          31    0.671317
          32    0.671328
          33    0.671338
          34    0.671343
          35    0.671347
          36    0.671339
          37    0.671329
          38    0.671319
          39    0.671321
          40    0.671327
          41     0.67134
          42    0.671339
          43    0.671342
          44    0.671341
          45    0.671339
          46    0.671341
          47    0.671353
          48    0.671359
          49    0.671366
          50    0.671375
