#	 N_BLOCK:	ACCEPTANCE:
           1    0.589907
           2    0.589833
           3    0.589834
           4    0.589891
           5    0.589857
           6    0.589978
           7    0.589931
           8    0.589891
           9    0.589862
          10     0.58986
          11    0.589874
          12     0.58991
          13    0.589917
          14    0.589907
          15    0.589931
          16    0.589918
          17    0.589923
          18    0.589932
          19    0.589937
          20    0.589942
          21    0.589934
          22    0.589963
          23    0.589992
          24     0.58998
          25    0.589966
          26    0.589979
          27    0.589965
          28    0.589987
          29    0.589984
          30    0.589988
          31        0.59
          32     0.59002
          33    0.590043
          34    0.590045
          35    0.590057
          36    0.590061
          37     0.59005
          38    0.590048
          39    0.590055
          40    0.590078
          41    0.590088
          42    0.590084
          43    0.590087
          44    0.590069
          45    0.590077
          46    0.590074
          47    0.590092
          48    0.590101
          49    0.590104
          50     0.59011
