#	 N_BLOCK:	ACCEPTANCE:
           1    0.537642
           2    0.537473
           3    0.537537
           4    0.537477
           5     0.53742
           6    0.537532
           7    0.537485
           8    0.537378
           9    0.537292
          10     0.53736
          11     0.53739
          12     0.53742
          13    0.537431
          14    0.537419
          15    0.537418
          16    0.537393
          17    0.537421
          18    0.537409
          19    0.537432
          20    0.537483
          21    0.537514
          22    0.537531
          23    0.537531
          24    0.537514
          25     0.53751
          26    0.537513
          27    0.537514
          28    0.537538
          29    0.537536
          30     0.53754
          31    0.537536
          32    0.537554
          33    0.537576
          34    0.537579
          35    0.537587
          36    0.537596
          37    0.537586
          38     0.53759
          39    0.537597
          40    0.537607
          41     0.53761
          42    0.537609
          43    0.537612
          44    0.537615
          45    0.537617
          46    0.537615
          47    0.537628
          48    0.537637
          49    0.537634
          50    0.537634
