#	 N_BLOCK:	ACCEPTANCE:
           1           0
           2           0
           3 1.89333e-05
           4    1.42e-05
           5   1.136e-05
           6 9.46667e-06
           7 8.11429e-06
           8    7.15e-06
           9 8.44444e-06
          10     7.6e-06
          11 6.90909e-06
          12 6.33333e-06
          13 5.90769e-06
          14 5.48571e-06
          15    5.12e-06
          16     4.8e-06
          17 4.51765e-06
          18 4.26667e-06
          19 4.04211e-06
          20    3.84e-06
          21 3.73333e-06
          22 3.56364e-06
          23  3.4087e-06
          24 3.61667e-06
          25   3.472e-06
          26 3.33846e-06
          27 3.88148e-06
          28 3.74286e-06
          29 3.61379e-06
          30 3.49333e-06
          31 3.38065e-06
          32   3.275e-06
          33 3.17576e-06
          34 3.08235e-06
          35 2.99429e-06
          36 2.91111e-06
          37 2.83243e-06
          38     2.8e-06
          39 2.72821e-06
          40    2.66e-06
          41 2.59512e-06
          42 2.53333e-06
          43 2.48372e-06
          44 2.42727e-06
          45 2.37333e-06
          46 2.32174e-06
          47 2.28085e-06
          48 2.23333e-06
          49 2.18776e-06
          50   2.144e-06
