#	 N_BLOCK:	ACCEPTANCE:
           1    0.445813
           2    0.445751
           3    0.445662
           4    0.445627
           5    0.445508
           6    0.445626
           7    0.445662
           8    0.445579
           9    0.445518
          10    0.445477
          11    0.445387
          12    0.445423
          13    0.445401
          14    0.445386
          15    0.445415
          16    0.445388
          17    0.445414
          18    0.445368
          19    0.445352
          20    0.445363
          21    0.445398
          22    0.445398
          23    0.445419
          24     0.44535
          25    0.445361
          26    0.445389
          27    0.445413
          28     0.44545
          29    0.445422
          30    0.445431
          31    0.445421
          32    0.445405
          33    0.445424
          34     0.44542
          35    0.445447
          36    0.445436
          37    0.445439
          38    0.445445
          39    0.445454
          40    0.445458
          41    0.445459
          42    0.445445
          43    0.445449
          44    0.445451
          45    0.445449
          46     0.44545
          47     0.44545
          48    0.445457
          49    0.445472
          50    0.445465
