#	 N_BLOCK:	ACCEPTANCE:
           1    0.195539
           2    0.195331
           3    0.195179
           4    0.195188
           5    0.195291
           6    0.195407
           7    0.195586
           8    0.195578
           9    0.195739
          10    0.195669
          11    0.195577
          12    0.195618
          13    0.195509
          14    0.195557
          15    0.195594
          16    0.195562
          17    0.195428
          18    0.195352
          19    0.195343
          20    0.195331
          21    0.195353
          22    0.195407
          23    0.195385
          24    0.195347
          25    0.195364
          26    0.195358
          27     0.19536
          28    0.195381
          29     0.19542
          30     0.19548
          31    0.195475
          32    0.195464
          33    0.195407
          34    0.195387
          35    0.195403
          36    0.195396
          37    0.195416
          38    0.195406
          39    0.195447
          40    0.195431
          41    0.195419
          42    0.195461
          43    0.195484
          44     0.19551
          45    0.195512
          46     0.19554
          47    0.195561
          48    0.195551
          49    0.195565
          50    0.195535
