#	 N_BLOCK:	ACCEPTANCE:
           1    0.633431
           2    0.633346
           3    0.633308
           4    0.633288
           5    0.633277
           6    0.633325
           7     0.63332
           8    0.633227
           9    0.633235
          10    0.633288
          11    0.633264
          12    0.633273
          13    0.633279
          14      0.6333
          15    0.633303
          16    0.633309
          17    0.633297
          18    0.633306
          19    0.633282
          20     0.63328
          21    0.633283
          22    0.633315
          23     0.63332
          24    0.633291
          25    0.633275
          26    0.633284
          27     0.63327
          28    0.633267
          29    0.633274
          30    0.633271
          31    0.633285
          32    0.633294
          33    0.633306
          34    0.633303
          35    0.633299
          36    0.633306
          37    0.633304
          38     0.63329
          39     0.63329
          40    0.633303
          41    0.633307
          42    0.633306
          43    0.633311
          44    0.633295
          45    0.633304
          46    0.633302
          47    0.633317
          48    0.633326
          49    0.633328
          50    0.633326
