#	 N_BLOCK:	ACCEPTANCE:
           1    0.359693
           2    0.360227
           3    0.360558
           4     0.36061
           5     0.36041
           6    0.360343
           7    0.360313
           8    0.360317
           9    0.360363
          10    0.360372
          11    0.360349
          12     0.36045
          13    0.360453
          14    0.360409
          15    0.360403
          16    0.360503
          17    0.360485
          18    0.360419
          19     0.36039
          20    0.360409
          21    0.360456
          22    0.360464
          23    0.360456
          24    0.360418
          25    0.360411
          26    0.360408
          27    0.360403
          28    0.360416
          29    0.360404
          30    0.360391
          31    0.360377
          32    0.360379
          33    0.360385
          34    0.360383
          35    0.360375
          36    0.360362
          37    0.360376
          38    0.360374
          39    0.360377
          40    0.360385
          41    0.360389
          42    0.360385
          43    0.360379
          44    0.360374
          45    0.360385
          46    0.360368
          47    0.360376
          48    0.360387
          49    0.360392
          50    0.360386
