#	 N_BLOCK:	ACCEPTANCE:
           1    0.655119
           2    0.654997
           3    0.655092
           4    0.655066
           5    0.655021
           6    0.655087
           7    0.655072
           8    0.655021
           9    0.654959
          10    0.655002
          11    0.654999
          12    0.654992
          13    0.654997
          14    0.654991
          15    0.654984
          16    0.654979
          17    0.655016
          18    0.655029
          19    0.655036
          20    0.655025
          21    0.655027
          22    0.655067
          23    0.655073
          24    0.655062
          25     0.65504
          26    0.655031
          27     0.65503
          28    0.655026
          29    0.655035
          30    0.655029
          31    0.655031
          32    0.655033
          33    0.655045
          34    0.655044
          35    0.655049
          36    0.655057
          37    0.655047
          38    0.655034
          39     0.65504
          40    0.655057
          41    0.655054
          42    0.655052
          43    0.655042
          44    0.655036
          45    0.655037
          46    0.655039
          47    0.655053
          48    0.655058
          49    0.655066
          50     0.65507
