#	 N_BLOCK:	ACCEPTANCE:
           1    0.124969
           2    0.125415
           3    0.125168
           4    0.125161
           5    0.125211
           6    0.125156
           7    0.125334
           8    0.125112
           9    0.125256
          10    0.125439
          11    0.125331
          12    0.125331
          13    0.125286
          14    0.125332
          15    0.125182
          16    0.125147
          17    0.124924
          18     0.12492
          19    0.124982
          20    0.124885
          21    0.124953
          22    0.124962
          23    0.124989
          24    0.125035
          25    0.125051
          26    0.125039
          27    0.125113
          28    0.125184
          29    0.125184
          30    0.125185
          31    0.125234
          32    0.125265
          33    0.125255
          34    0.125237
          35    0.125252
          36    0.125262
          37     0.12522
          38    0.125151
          39    0.125169
          40    0.125222
          41    0.125212
          42     0.12522
          43    0.125232
          44    0.125217
          45    0.125265
          46    0.125292
          47    0.125311
          48     0.12531
          49    0.125345
          50    0.125328
