#	 N_BLOCK:	ACCEPTANCE:
           1    0.456014
           2    0.456523
           3    0.456341
           4    0.456185
           5    0.456144
           6    0.456216
           7      0.4562
           8    0.456114
           9     0.45608
          10    0.456112
          11    0.456005
          12    0.456021
          13    0.455942
          14    0.455915
          15    0.455932
          16    0.455913
          17    0.455943
          18     0.45593
          19    0.455904
          20    0.455928
          21    0.455975
          22    0.455984
          23    0.456015
          24    0.455965
          25    0.455951
          26    0.455974
          27    0.455993
          28    0.456025
          29     0.45601
          30    0.456024
          31    0.455994
          32    0.455973
          33    0.455992
          34    0.455992
          35    0.456012
          36    0.456009
          37    0.456006
          38    0.456009
          39    0.456006
          40    0.456018
          41    0.456017
          42    0.456002
          43    0.456012
          44    0.456016
          45     0.45602
          46    0.456026
          47    0.456037
          48    0.456048
          49    0.456068
          50    0.456063
