#	 N_BLOCK:	ACCEPTANCE:
           1    0.440711
           2    0.440583
           3     0.44046
           4    0.440225
           5    0.440178
           6    0.440282
           7    0.440248
           8    0.440229
           9    0.440203
          10    0.440263
          11    0.440263
          12    0.440323
          13    0.440313
          14    0.440319
          15    0.440355
          16    0.440325
          17    0.440351
          18    0.440341
          19    0.440345
          20    0.440383
          21    0.440432
          22    0.440443
          23    0.440454
          24    0.440405
          25    0.440428
          26    0.440437
          27    0.440427
          28    0.440456
          29    0.440433
          30     0.44044
          31    0.440425
          32    0.440418
          33    0.440431
          34    0.440421
          35    0.440439
          36    0.440438
          37    0.440453
          38    0.440449
          39    0.440453
          40    0.440456
          41    0.440474
          42    0.440449
          43     0.44046
          44    0.440466
          45    0.440485
          46    0.440493
          47    0.440484
          48    0.440495
          49    0.440502
          50    0.440507
