#	 N_BLOCK:	ACCEPTANCE:
           1    0.366696
           2    0.366984
           3    0.367179
           4    0.367212
           5    0.367053
           6    0.366883
           7    0.366948
           8     0.36693
           9    0.366983
          10    0.366972
          11     0.36697
          12    0.367036
          13    0.367064
          14    0.367027
          15    0.367021
          16    0.367092
          17     0.36708
          18    0.367037
          19     0.36699
          20    0.367006
          21    0.367073
          22    0.367052
          23    0.367043
          24    0.367024
          25    0.367018
          26    0.367037
          27    0.367014
          28    0.367038
          29    0.367027
          30    0.367025
          31    0.367013
          32    0.367014
          33    0.367035
          34    0.367047
          35    0.367058
          36    0.367056
          37     0.36706
          38    0.367049
          39    0.367044
          40    0.367045
          41     0.36704
          42    0.367022
          43    0.367018
          44    0.367027
          45    0.367036
          46    0.367031
          47    0.367031
          48    0.367047
          49    0.367051
          50    0.367048
