#	 N_BLOCK:	ACCEPTANCE:
           1    0.599771
           2    0.599774
           3    0.599777
           4    0.599719
           5    0.599741
           6    0.599839
           7    0.599834
           8    0.599841
           9    0.599795
          10    0.599833
          11    0.599779
          12     0.59978
          13    0.599811
          14     0.59982
          15     0.59986
          16    0.599827
          17    0.599829
          18    0.599827
          19    0.599822
          20    0.599844
          21    0.599848
          22    0.599859
          23    0.599879
          24    0.599871
          25    0.599861
          26    0.599861
          27     0.59986
          28    0.599877
          29    0.599863
          30    0.599883
          31    0.599892
          32    0.599899
          33    0.599918
          34    0.599922
          35     0.59991
          36    0.599911
          37    0.599901
          38    0.599906
          39    0.599916
          40    0.599935
          41    0.599939
          42    0.599945
          43    0.599944
          44    0.599922
          45    0.599932
          46    0.599926
          47    0.599942
          48    0.599964
          49    0.599966
          50    0.599966
