#	 N_BLOCK:	ACCEPTANCE:
           1    0.651986
           2    0.651924
           3    0.651822
           4    0.651805
           5    0.651763
           6    0.651817
           7    0.651797
           8    0.651786
           9    0.651735
          10    0.651775
          11    0.651771
          12    0.651755
          13    0.651766
          14    0.651751
          15    0.651769
          16    0.651783
          17     0.65179
          18    0.651791
          19      0.6518
          20    0.651785
          21    0.651774
          22    0.651797
          23    0.651793
          24    0.651767
          25    0.651744
          26    0.651743
          27    0.651748
          28    0.651759
          29    0.651756
          30    0.651754
          31     0.65175
          32    0.651761
          33    0.651765
          34    0.651762
          35    0.651761
          36    0.651771
          37    0.651755
          38    0.651748
          39    0.651756
          40    0.651777
          41    0.651777
          42    0.651765
          43     0.65176
          44    0.651747
          45    0.651748
          46    0.651749
          47     0.65177
          48    0.651779
          49    0.651784
          50    0.651788
