#	 N_BLOCK:	ACCEPTANCE:
           1   0.0100686
           2   0.0109695
           3   0.0107261
           4   0.0100278
           5  0.00977284
           6   0.0099533
           7  0.00979649
           8  0.00981433
           9  0.00972731
          10  0.00966264
          11  0.00973693
          12  0.00964925
          13  0.00959405
          14   0.0094859
          15  0.00947385
          16  0.00952476
          17  0.00959429
          18  0.00951097
          19  0.00946279
          20  0.00943833
          21  0.00940443
          22  0.00947186
          23  0.00946281
          24   0.0094327
          25   0.0094566
          26  0.00945761
          27  0.00944984
          28  0.00953596
          29  0.00953906
          30  0.00957783
          31  0.00959712
          32  0.00960984
          33  0.00960378
          34  0.00963216
          35  0.00957676
          36  0.00960169
          37  0.00962889
          38  0.00963197
          39  0.00966286
          40  0.00967897
          41  0.00971934
          42  0.00969136
          43  0.00971638
          44  0.00969371
          45  0.00968588
          46  0.00968461
          47  0.00966933
          48  0.00969392
          49  0.00968017
          50   0.0096911
