#	 N_BLOCK:	ACCEPTANCE:
           1    0.423827
           2    0.423902
           3     0.42383
           4    0.423629
           5    0.423543
           6    0.423721
           7    0.423655
           8    0.423584
           9    0.423578
          10    0.423608
          11    0.423573
          12      0.4236
          13    0.423644
          14    0.423594
          15    0.423614
          16    0.423631
          17    0.423642
          18    0.423653
          19    0.423657
          20    0.423672
          21    0.423691
          22    0.423705
          23    0.423712
          24    0.423667
          25    0.423671
          26    0.423685
          27    0.423694
          28    0.423732
          29    0.423711
          30    0.423713
          31    0.423676
          32    0.423675
          33    0.423706
          34    0.423684
          35    0.423701
          36    0.423689
          37    0.423696
          38     0.42368
          39    0.423675
          40    0.423674
          41    0.423673
          42    0.423664
          43     0.42368
          44    0.423673
          45    0.423684
          46    0.423682
          47    0.423697
          48    0.423709
          49     0.42371
          50    0.423716
