#	 N_BLOCK:	ACCEPTANCE:
           1   0.0840064
           2   0.0833347
           3   0.0845372
           4   0.0844572
           5   0.0843063
           6   0.0843738
           7   0.0843323
           8   0.0840613
           9   0.0840766
          10   0.0841712
          11   0.0839725
          12   0.0838334
          13   0.0836321
          14   0.0834956
          15   0.0834409
          16   0.0834871
          17    0.083457
          18   0.0834435
          19   0.0834038
          20   0.0834712
          21   0.0835463
          22   0.0836251
          23   0.0835995
          24   0.0836641
          25   0.0836665
          26   0.0837392
          27    0.083872
          28   0.0838746
          29   0.0838111
          30   0.0837839
          31   0.0838844
          32   0.0838547
          33    0.083835
          34    0.083858
          35   0.0838287
          36   0.0838417
          37   0.0838131
          38   0.0838274
          39   0.0838804
          40   0.0839524
          41   0.0839762
          42   0.0840005
          43   0.0840396
          44   0.0840631
          45   0.0840507
          46   0.0840986
          47   0.0841262
          48   0.0841284
          49   0.0841693
          50   0.0841957
