#	 N_BLOCK:	ACCEPTANCE:
           1    0.132524
           2    0.132974
           3    0.133317
           4    0.133287
           5     0.13362
           6    0.133653
           7    0.133593
           8    0.133599
           9    0.133817
          10    0.133843
          11    0.133869
          12    0.133903
          13     0.13381
          14    0.133855
          15    0.133772
          16    0.133729
          17    0.133555
          18     0.13353
          19    0.133589
          20    0.133493
          21    0.133593
          22    0.133585
          23    0.133504
          24    0.133536
          25    0.133538
          26    0.133515
          27    0.133533
          28    0.133587
          29    0.133625
          30    0.133657
          31    0.133688
          32    0.133704
          33    0.133661
          34    0.133649
          35    0.133688
          36    0.133721
          37    0.133719
          38    0.133695
          39    0.133717
          40    0.133746
          41    0.133727
          42    0.133745
          43    0.133787
          44    0.133795
          45    0.133776
          46    0.133777
          47    0.133812
          48    0.133848
          49    0.133867
          50     0.13385
