#	 N_BLOCK:	ACCEPTANCE:
           1    0.270606
           2    0.271289
           3    0.271165
           4    0.271069
           5    0.270958
           6    0.271054
           7    0.271025
           8    0.271106
           9    0.271186
          10    0.271223
          11    0.271225
          12    0.271272
          13    0.271266
          14    0.271267
          15    0.271271
          16     0.27132
          17    0.271271
          18      0.2712
          19    0.271201
          20    0.271189
          21    0.271236
          22    0.271254
          23    0.271226
          24    0.271245
          25    0.271215
          26    0.271181
          27    0.271193
          28    0.271199
          29    0.271183
          30    0.271273
          31    0.271265
          32    0.271228
          33    0.271196
          34     0.27118
          35    0.271217
          36    0.271231
          37    0.271233
          38    0.271198
          39      0.2712
          40    0.271222
          41    0.271236
          42    0.271218
          43    0.271208
          44      0.2712
          45    0.271202
          46    0.271184
          47    0.271202
          48    0.271203
          49     0.27123
          50    0.271219
