#	 N_BLOCK:	ACCEPTANCE:
           1    0.272556
           2    0.272738
           3    0.272335
           4    0.272326
           5    0.272377
           6    0.272364
           7    0.272351
           8    0.272301
           9    0.272335
          10     0.27245
          11    0.272478
          12    0.272515
          13    0.272507
          14    0.272479
          15    0.272553
          16    0.272617
          17     0.27257
          18     0.27254
          19    0.272572
          20    0.272568
          21    0.272641
          22    0.272664
          23    0.272657
          24     0.27265
          25    0.272658
          26    0.272638
          27    0.272662
          28    0.272654
          29    0.272681
          30    0.272742
          31    0.272751
          32    0.272727
          33    0.272708
          34    0.272688
          35    0.272715
          36    0.272727
          37    0.272722
          38    0.272713
          39    0.272698
          40    0.272722
          41    0.272726
          42    0.272717
          43    0.272692
          44    0.272711
          45    0.272738
          46    0.272745
          47    0.272756
          48    0.272759
          49    0.272786
          50    0.272797
