#	 N_BLOCK:	ACCEPTANCE:
           1    0.481215
           2    0.481487
           3    0.481421
           4    0.481158
           5    0.481295
           6    0.481416
           7    0.481424
           8    0.481317
           9     0.48128
          10    0.481322
          11    0.481286
          12    0.481288
          13    0.481276
          14    0.481288
          15    0.481329
          16    0.481302
          17    0.481325
          18    0.481287
          19    0.481291
          20    0.481303
          21    0.481337
          22    0.481379
          23    0.481394
          24    0.481366
          25     0.48135
          26    0.481372
          27    0.481363
          28     0.48139
          29    0.481392
          30    0.481392
          31    0.481371
          32     0.48137
          33    0.481379
          34    0.481369
          35     0.48137
          36    0.481379
          37    0.481363
          38    0.481368
          39    0.481367
          40    0.481375
          41     0.48138
          42    0.481387
          43    0.481396
          44    0.481389
          45    0.481391
          46    0.481401
          47    0.481425
          48    0.481433
          49    0.481442
          50    0.481456
