#	 N_BLOCK:	ACCEPTANCE:
           1    0.642718
           2    0.642569
           3    0.642485
           4    0.642393
           5    0.642313
           6    0.642371
           7    0.642329
           8    0.642281
           9    0.642276
          10    0.642315
          11    0.642317
          12    0.642301
          13    0.642298
          14    0.642306
          15     0.64231
          16    0.642317
          17    0.642316
          18    0.642307
          19    0.642302
          20    0.642293
          21    0.642296
          22    0.642322
          23    0.642334
          24    0.642317
          25    0.642296
          26      0.6423
          27    0.642287
          28    0.642283
          29    0.642292
          30    0.642292
          31    0.642298
          32    0.642309
          33    0.642322
          34    0.642329
          35    0.642327
          36    0.642337
          37    0.642331
          38    0.642327
          39    0.642336
          40     0.64235
          41    0.642346
          42    0.642339
          43     0.64234
          44    0.642325
          45    0.642335
          46    0.642345
          47     0.64236
          48    0.642369
          49    0.642376
          50    0.642376
