#	 N_BLOCK:	ACCEPTANCE:
           1   0.0015496
           2   0.0017454
           3     0.00162
           4   0.0017023
           5  0.00182176
           6  0.00199813
           7  0.00209886
           8   0.0020468
           9  0.00227667
          10  0.00220428
          11  0.00214196
          12  0.00214143
          13  0.00209594
          14  0.00218211
          15  0.00219784
          16  0.00220928
          17  0.00220379
          18  0.00224044
          19  0.00221823
          20  0.00229828
          21  0.00231928
          22  0.00235125
          23  0.00232419
          24  0.00233847
          25  0.00235877
          26  0.00234182
          27  0.00235179
          28   0.0023394
          29  0.00238036
          30  0.00242083
          31  0.00239703
          32  0.00239236
          33  0.00236509
          34  0.00236321
          35  0.00235512
          36  0.00237177
          37  0.00240323
          38  0.00241374
          39  0.00243145
          40  0.00245306
          41  0.00245373
          42  0.00246507
          43  0.00244713
          44  0.00243339
          45  0.00243429
          46    0.002438
          47  0.00244454
          48  0.00242873
          49  0.00242057
          50  0.00243447
