#	 N_BLOCK:	ACCEPTANCE:
           1    0.564138
           2    0.564056
           3    0.564113
           4    0.564087
           5    0.564111
           6    0.564184
           7    0.564176
           8    0.564076
           9    0.564004
          10    0.564053
          11    0.564062
          12    0.564096
          13    0.564041
          14    0.564007
          15    0.563994
          16    0.563934
          17    0.563957
          18    0.563935
          19    0.563917
          20     0.56393
          21    0.563939
          22    0.563949
          23    0.563958
          24    0.563959
          25    0.563943
          26    0.563948
          27    0.563927
          28    0.563924
          29    0.563908
          30    0.563915
          31    0.563925
          32    0.563937
          33    0.563956
          34    0.563957
          35    0.563954
          36     0.56396
          37    0.563945
          38    0.563944
          39    0.563964
          40    0.563988
          41    0.563986
          42    0.563994
          43    0.563998
          44    0.563992
          45     0.56399
          46    0.563989
          47    0.564014
          48    0.564025
          49    0.564024
          50    0.564032
