#	 N_BLOCK:	ACCEPTANCE:
           1    0.205971
           2    0.205355
           3    0.205259
           4    0.205256
           5    0.205271
           6    0.205321
           7    0.205212
           8    0.205107
           9    0.205078
          10    0.205142
          11    0.205129
          12    0.205112
          13    0.205032
          14    0.205086
          15    0.205142
          16    0.205098
          17     0.20504
          18    0.205044
          19    0.205045
          20    0.205015
          21    0.205103
          22    0.205077
          23    0.205059
          24    0.205024
          25    0.205068
          26    0.205061
          27    0.205056
          28    0.205091
          29      0.2051
          30    0.205134
          31    0.205148
          32    0.205093
          33    0.205092
          34    0.205104
          35    0.205109
          36    0.205128
          37    0.205125
          38    0.205099
          39    0.205111
          40    0.205129
          41    0.205124
          42    0.205127
          43    0.205127
          44    0.205144
          45    0.205147
          46    0.205152
          47    0.205182
          48    0.205195
          49    0.205219
          50     0.20522
