#	 N_BLOCK:	ACCEPTANCE:
           1    0.446104
           2    0.446123
           3    0.446028
           4    0.445939
           5    0.445814
           6     0.44585
           7     0.44583
           8    0.445741
           9     0.44571
          10    0.445792
          11    0.445754
          12    0.445789
          13    0.445788
          14     0.44577
          15    0.445781
          16    0.445764
          17    0.445771
          18    0.445752
          19    0.445741
          20    0.445751
          21    0.445812
          22      0.4458
          23    0.445821
          24    0.445777
          25    0.445783
          26    0.445789
          27    0.445786
          28    0.445828
          29    0.445808
          30    0.445813
          31    0.445792
          32    0.445781
          33    0.445786
          34    0.445771
          35    0.445789
          36    0.445794
          37    0.445799
          38    0.445803
          39    0.445802
          40     0.44581
          41    0.445825
          42    0.445809
          43     0.44582
          44    0.445823
          45    0.445846
          46    0.445853
          47     0.44585
          48    0.445866
          49    0.445878
          50    0.445885
