#	 N_BLOCK:	ACCEPTANCE:
           1    0.398624
           2    0.398938
           3    0.399195
           4    0.399248
           5    0.399071
           6    0.399113
           7    0.399142
           8     0.39908
           9    0.399051
          10     0.39905
          11    0.399011
          12    0.399027
          13    0.399073
          14    0.399024
          15    0.399036
          16    0.399112
          17    0.399117
          18    0.399086
          19    0.399074
          20    0.399102
          21    0.399162
          22    0.399152
          23    0.399143
          24      0.3991
          25    0.399123
          26     0.39912
          27     0.39914
          28     0.39917
          29    0.399165
          30    0.399178
          31    0.399159
          32    0.399147
          33    0.399155
          34    0.399155
          35    0.399163
          36    0.399162
          37    0.399169
          38    0.399181
          39    0.399195
          40    0.399209
          41    0.399225
          42    0.399214
          43    0.399216
          44    0.399229
          45    0.399234
          46    0.399241
          47     0.39925
          48     0.39926
          49    0.399262
          50    0.399242
