#	 N_BLOCK:	ACCEPTANCE:
           1     0.38148
           2    0.381555
           3    0.381522
           4    0.381569
           5    0.381381
           6    0.381434
           7    0.381496
           8    0.381425
           9    0.381423
          10    0.381435
          11    0.381432
          12    0.381466
          13    0.381473
          14     0.38144
          15    0.381481
          16    0.381534
          17    0.381507
          18    0.381444
          19    0.381468
          20    0.381509
          21    0.381561
          22    0.381548
          23    0.381537
          24    0.381489
          25    0.381473
          26     0.38145
          27     0.38146
          28    0.381492
          29    0.381482
          30    0.381469
          31    0.381442
          32    0.381434
          33    0.381456
          34    0.381446
          35    0.381465
          36    0.381473
          37      0.3815
          38    0.381482
          39    0.381481
          40    0.381486
          41    0.381478
          42    0.381469
          43    0.381469
          44    0.381477
          45    0.381478
          46    0.381479
          47    0.381488
          48    0.381495
          49      0.3815
          50    0.381482
