#	 N_BLOCK:	ACCEPTANCE:
           1    0.461574
           2    0.462056
           3    0.462015
           4    0.461747
           5    0.461775
           6    0.461851
           7    0.461789
           8     0.46171
           9    0.461662
          10    0.461693
          11     0.46164
          12    0.461711
          13    0.461676
          14    0.461637
          15    0.461611
          16     0.46158
          17    0.461592
          18    0.461576
          19    0.461601
          20    0.461599
          21    0.461608
          22      0.4616
          23    0.461604
          24    0.461586
          25    0.461594
          26    0.461608
          27     0.46162
          28    0.461624
          29    0.461614
          30    0.461612
          31     0.46159
          32    0.461577
          33    0.461585
          34    0.461577
          35    0.461577
          36    0.461586
          37    0.461585
          38    0.461571
          39    0.461572
          40    0.461583
          41    0.461596
          42    0.461584
          43      0.4616
          44    0.461596
          45    0.461603
          46    0.461604
          47    0.461617
          48    0.461633
          49    0.461651
          50    0.461654
