#	 N_BLOCK:	ACCEPTANCE:
           1     0.37984
           2    0.380206
           3    0.380462
           4    0.380519
           5    0.380387
           6    0.380246
           7    0.380232
           8    0.380225
           9    0.380241
          10    0.380267
          11    0.380237
          12     0.38025
          13    0.380288
          14    0.380285
          15    0.380317
          16    0.380406
          17    0.380361
          18    0.380293
          19    0.380267
          20    0.380279
          21    0.380312
          22    0.380318
          23    0.380303
          24    0.380265
          25    0.380272
          26    0.380262
          27    0.380277
          28    0.380289
          29     0.38028
          30    0.380295
          31    0.380279
          32    0.380289
          33     0.38031
          34     0.38031
          35    0.380309
          36    0.380303
          37    0.380305
          38    0.380305
          39    0.380316
          40    0.380316
          41    0.380315
          42    0.380311
          43    0.380303
          44     0.38031
          45    0.380316
          46    0.380307
          47    0.380324
          48    0.380326
          49    0.380335
          50     0.38033
