#	 N_BLOCK:	ACCEPTANCE:
           1    0.669216
           2    0.669085
           3    0.669076
           4    0.669013
           5    0.669064
           6    0.669156
           7     0.66914
           8    0.669118
           9    0.669087
          10    0.669134
          11    0.669114
          12    0.669114
          13     0.66917
          14    0.669188
          15    0.669219
          16    0.669221
          17    0.669234
          18    0.669225
          19    0.669229
          20    0.669232
          21    0.669254
          22    0.669294
          23    0.669289
          24    0.669271
          25    0.669249
          26    0.669259
          27    0.669253
          28    0.669243
          29    0.669252
          30    0.669239
          31    0.669233
          32    0.669237
          33    0.669241
          34    0.669252
          35    0.669257
          36    0.669258
          37    0.669246
          38    0.669232
          39    0.669243
          40    0.669255
          41    0.669263
          42    0.669264
          43     0.66927
          44    0.669259
          45    0.669262
          46    0.669264
          47    0.669275
          48    0.669278
          49    0.669291
          50    0.669302
