#	 N_BLOCK:	ACCEPTANCE:
           1    0.586797
           2    0.586541
           3    0.586677
           4    0.586776
           5    0.586727
           6    0.586849
           7    0.586829
           8    0.586799
           9    0.586745
          10    0.586772
          11    0.586772
          12    0.586804
          13    0.586815
          14    0.586803
          15    0.586806
          16    0.586793
          17    0.586798
          18    0.586808
          19    0.586816
          20    0.586823
          21    0.586806
          22    0.586827
          23    0.586854
          24    0.586842
          25    0.586829
          26    0.586848
          27     0.58685
          28    0.586865
          29    0.586852
          30    0.586862
          31    0.586871
          32    0.586886
          33    0.586902
          34    0.586906
          35     0.58692
          36    0.586919
          37    0.586906
          38      0.5869
          39    0.586915
          40    0.586932
          41    0.586936
          42    0.586936
          43    0.586939
          44    0.586917
          45    0.586924
          46    0.586918
          47    0.586936
          48    0.586946
          49    0.586952
          50    0.586956
