#	 N_BLOCK:	ACCEPTANCE:
           1    0.416938
           2    0.416991
           3    0.417141
           4    0.417351
           5    0.417167
           6    0.417199
           7    0.417211
           8    0.417138
           9    0.417117
          10    0.417153
          11     0.41707
          12     0.41715
          13    0.417151
          14     0.41712
          15     0.41714
          16    0.417183
          17    0.417202
          18    0.417178
          19     0.41716
          20    0.417199
          21    0.417231
          22    0.417228
          23    0.417227
          24    0.417168
          25    0.417163
          26     0.41716
          27    0.417155
          28    0.417188
          29    0.417179
          30    0.417164
          31    0.417153
          32    0.417155
          33    0.417176
          34    0.417164
          35     0.41719
          36    0.417191
          37    0.417206
          38    0.417209
          39     0.41721
          40    0.417224
          41    0.417232
          42    0.417222
          43    0.417211
          44    0.417217
          45    0.417219
          46    0.417221
          47    0.417243
          48     0.41726
          49    0.417274
          50    0.417261
