#	 N_BLOCK:	ACCEPTANCE:
           1    0.529789
           2    0.529877
           3    0.529757
           4    0.529662
           5    0.529597
           6    0.529638
           7    0.529623
           8    0.529546
           9    0.529485
          10    0.529571
          11    0.529557
          12    0.529537
          13    0.529519
          14    0.529503
          15    0.529482
          16    0.529469
          17    0.529494
          18    0.529482
          19    0.529505
          20    0.529517
          21    0.529563
          22    0.529567
          23    0.529591
          24    0.529591
          25    0.529576
          26    0.529575
          27    0.529575
          28    0.529594
          29    0.529597
          30    0.529609
          31    0.529597
          32     0.52961
          33    0.529632
          34    0.529639
          35    0.529632
          36    0.529636
          37    0.529633
          38    0.529638
          39    0.529631
          40    0.529642
          41    0.529646
          42    0.529646
          43    0.529636
          44    0.529637
          45    0.529642
          46    0.529642
          47    0.529653
          48    0.529672
          49     0.52969
          50     0.52969
