#	 N_BLOCK:	ACCEPTANCE:
           1    0.674274
           2    0.674213
           3     0.67413
           4    0.674271
           5    0.674235
           6    0.674307
           7    0.674271
           8    0.674213
           9    0.674211
          10    0.674246
          11    0.674239
          12    0.674234
          13    0.674298
          14    0.674334
          15    0.674348
          16    0.674354
          17    0.674362
          18    0.674348
          19    0.674349
          20     0.67435
          21    0.674379
          22    0.674407
          23    0.674414
          24      0.6744
          25    0.674384
          26    0.674392
          27    0.674385
          28    0.674382
          29    0.674396
          30    0.674382
          31     0.67437
          32    0.674384
          33     0.67439
          34    0.674404
          35     0.67441
          36     0.67442
          37     0.67442
          38    0.674415
          39    0.674419
          40    0.674432
          41    0.674442
          42    0.674441
          43    0.674445
          44    0.674443
          45    0.674437
          46    0.674439
          47    0.674447
          48    0.674455
          49    0.674465
          50    0.674474
