#	 N_BLOCK:	ACCEPTANCE:
           1     0.66777
           2    0.667829
           3    0.667932
           4    0.667882
           5    0.667942
           6    0.668088
           7    0.668053
           8     0.66805
           9    0.668021
          10    0.668075
          11    0.668075
          12    0.668067
          13    0.668104
          14    0.668127
          15    0.668157
          16    0.668155
          17    0.668168
          18    0.668158
          19    0.668181
          20    0.668178
          21    0.668207
          22     0.66823
          23    0.668228
          24    0.668207
          25     0.66819
          26    0.668204
          27    0.668199
          28    0.668195
          29    0.668208
          30    0.668197
          31    0.668189
          32    0.668197
          33    0.668202
          34    0.668203
          35    0.668202
          36    0.668206
          37    0.668208
          38    0.668195
          39    0.668199
          40    0.668196
          41    0.668206
          42    0.668202
          43    0.668206
          44    0.668198
          45    0.668198
          46    0.668195
          47    0.668208
          48    0.668217
          49    0.668235
          50    0.668243
