#	 N_BLOCK:	ACCEPTANCE:
           1    0.669931
           2    0.669926
           3    0.670073
           4    0.669974
           5    0.670022
           6    0.670151
           7    0.670123
           8    0.670079
           9    0.670077
          10    0.670123
          11    0.670137
          12     0.67013
          13     0.67021
          14    0.670249
          15     0.67027
          16    0.670259
          17     0.67026
          18    0.670257
          19    0.670267
          20    0.670261
          21    0.670285
          22    0.670304
          23    0.670305
          24     0.67029
          25    0.670272
          26    0.670281
          27    0.670274
          28    0.670271
          29    0.670291
          30    0.670279
          31    0.670277
          32    0.670288
          33    0.670294
          34    0.670301
          35    0.670299
          36    0.670307
          37    0.670305
          38    0.670296
          39    0.670302
          40     0.67031
          41    0.670321
          42    0.670322
          43    0.670321
          44    0.670315
          45    0.670309
          46    0.670305
          47    0.670316
          48    0.670321
          49    0.670334
          50     0.67034
