#	 N_BLOCK:	ACCEPTANCE:
           1    0.650506
           2    0.650433
           3    0.650428
           4    0.650377
           5    0.650343
           6    0.650438
           7    0.650417
           8    0.650333
           9     0.65031
          10    0.650371
          11    0.650398
          12    0.650407
          13    0.650412
          14    0.650409
          15     0.65042
          16    0.650427
          17    0.650433
          18    0.650434
          19    0.650431
          20     0.65043
          21    0.650437
          22    0.650484
          23    0.650484
          24    0.650462
          25    0.650439
          26    0.650431
          27     0.65044
          28    0.650439
          29    0.650443
          30    0.650437
          31    0.650435
          32    0.650435
          33    0.650446
          34    0.650442
          35    0.650439
          36    0.650441
          37    0.650424
          38    0.650411
          39    0.650423
          40     0.65044
          41    0.650437
          42    0.650437
          43    0.650427
          44    0.650415
          45    0.650417
          46    0.650425
          47    0.650435
          48    0.650433
          49    0.650443
          50    0.650448
